x, y, ul, ur, rho, alpha, theta
0.0,0.0,0.0,60,0.5,1.5707963267948966,0.0
0.00013744467859455345,0.0,20,60,0.5000000188910393,1.5687804715019193,0.0022907446432425577
0.0021853653770204555,4.376420363579399e-06,20,60,0.500000399420461,1.5419512706463785,0.03321579732701709
0.006753928933655629,9.707582194668358e-05,-20,60,0.4999485465103478,1.4996629712298626,0.08464301456781251
0.012082592470932227,0.00041198578805761105,-20,60,0.4997341022834549,1.4632589088005385,0.13171781698644708
0.01640865575576659,0.0008578998246008121,-20,60,0.49941173409444384,1.4031035151712765,0.20055469351588595
0.019983472242471198,0.0014674026787145457,-20,60,0.49893295116154895,1.3177586863496924,0.2931007771028853
0.023948917403950234,0.002475081600627433,-20,60,0.49810098882969867,1.2245436260004703,0.39435169033420636
0.028101494155576643,0.003969190573502358,-20,60,0.4968261847709743,1.1238828803041665,0.5035056725847142
0.03195357091321037,0.005807391972718243,-20,60,0.49522455969278434,1.0207577915621182,0.6146067877819783
0.03511407032323755,0.007767609717357899,-20,60,0.493483256026006,0.9174495236948792,0.7245625306576211
0.037897751537697526,0.009977854247598655,-20,60,0.49148544525692794,0.8139214123357951,0.8340601246046154
0.04070713944178901,0.012777564573843318,-20,60,0.48892000652880696,0.7076164392944998,0.946535686587825
0.04341703954098,0.016127700058912686,-20,60,0.4858162635943558,0.597379464409082,1.062905514464547
0.04563219507788388,0.01958909664352381,-20,60,0.4825732413752461,0.48748252798357794,1.1780154327874854
0.047314555308796795,0.02306613804358735,-20,60,0.4792750523704814,0.37907294513123513,1.290605532002857
0.04862500307489383,0.026838309415148028,20,60,0.47565363066116567,0.2696637374405788,1.403539242914715
0.049567329328747155,0.03101476760182377,20,57.15744377804413,0.4715973582881438,0.16191379262493855,1.5141822091833306
0.050106430986695004,0.03620882387079297,28.56554091267242,46.072857266330345,0.4664899886187672,0.07294715147357467,1.6054683832165466
0.0501618377535802,0.04254506316639776,31.815755688042174,41.815755688042174,0.46019694610052714,0.00960314350148983,1.6704109938524732
0.04970959827783891,0.0492404407800323,41.27938031568885,31.279380315688847,0.4534922539461106,-0.03799903459656884,1.718631168592729
0.048876653629131316,0.05594232039953431,44.103831165658924,27.374483322740822,0.44673946555249844,-0.06970561601215874,1.750128907437314
0.0477628332920378,0.0626810444720773,44.56625924275625,25.820859052907586,0.43991948934789904,-0.07810583412436944,1.7576883647600146
0.04651806099332481,0.06940461331197721,42.49827774407905,26.797852855767687,0.4331008162490421,-0.06541843703463068,1.7438293596683971
0.04534209798936943,0.07586122198670887,39.1244413395148,29.124441339514803,0.42655551674393505,-0.03984641648711573,1.7171421845746213
0.04434213227533955,0.08206176980865572,38.62271507896499,28.622715078964987,0.42028393848706236,-0.009031679703554785,1.685529908497874
0.043546575385347924,0.08811146629709202,28.134727974012847,38.13472797401285,0.4141840996751606,0.01900453347363018,1.6571246749216664
0.04294600626914193,0.09405946400996151,27.42634715997398,37.88660103781704,0.40820592623619384,0.043584391157679425,1.632613707238971
0.04250874833043696,0.0999460521504091,25.12629444731376,39.242672957728466,0.40230604628151395,0.05881824379339462,1.6178384042900564
0.0421923812628857,0.10574430690395749,24.173569147083413,39.26754026571771,0.396506933830007,0.06289154632764293,1.6145168245573547
0.0419344503515649,0.11142178057162433,23.98411889349866,38.54938562171796,0.3908344032201039,0.060688611367580414,1.6176093298257321
0.04168650293382776,0.11690020865721865,24.539539482101016,37.11824425309017,0.38536114834494495,0.05241126987912148,1.6267723083987025
0.04141337899703831,0.1222122450534417,25.404068753771817,35.40406875377182,0.3800508594221477,0.04129694678352469,1.6386841805435637
0.041087738814022536,0.127466200962763,24.983423015362693,34.98342301536269,0.37479278769203367,0.03188153575233543,1.648763456973831
0.040708863224917645,0.13265460095175588,24.567533951627823,34.56753395162782,0.3695941743953478,0.024727574580071243,1.6564374515286935
0.04028834398552096,0.137784659808909,24.15592326299063,34.155923262990626,0.3644490407873829,0.017457171468421517,1.664111446083556
0.0398353557753516,0.14283606075929092,23.750283205694068,33.75028320569407,0.35937854007117587,0.010427863254866443,1.6714418289419322
0.039349597212015044,0.14782918484479868,23.34898785893584,33.34898785893584,0.354362348236698,0.0035260632077385168,1.678543137335984
0.03883447304404746,0.15275718444026806,32.95261009688606,22.95261009688606,0.34940762621107574,-0.004046950783676895,1.6862171318908465
0.038286460613914906,0.15764705540194765,32.558971445689096,22.558971445689092,0.34448714307111367,-0.007257298334756523,1.689424174391386
0.0377152513425584,0.16250662394826773,32.167535810242725,22.16753581024273,0.3395941976280341,-0.0016116388336937515,1.6836973127832797
0.03716107481964025,0.16727130389230022,21.783795781214394,31.783795781214394,0.3347974472651799,0.009777615526718186,1.6722435895670669
0.03666282217461555,0.17189697282224214,21.411604597738897,31.411604597738897,0.3301450574717362,0.020026724412562036,1.6620497759046375
0.03623205632448182,0.1763499521323128,21.05374327227553,31.05374327227553,0.3256717909034441,0.02103238595893342,1.6612480152795026
0.035835498409430344,0.18070266550560293,20.704159446935172,30.704159446935172,0.32130199308668966,0.013982603732845655,1.6685783981378788
0.03542733105639161,0.1850266662664852,20.35675648014731,30.35675648014731,0.3169594560018414,0.005290510760536993,1.6775123022465248
0.03499353145526771,0.18925835991348683,30.01646358730882,20.01646358730882,0.31270579484136024,-0.0036239216269620123,1.6865607435873329
0.03452407897656321,0.19345858699420693,29.678353256798076,20,0.30847941570997595,-0.008766669461029775,1.6917149190346286
0.03402027042736141,0.19769638766994724,29.3369484138336,20,0.30421185517292,-0.0030119261101353434,1.68587352019436
0.03352502741278416,0.20187291701695184,20,29.00049133777179,0.3000061417221474,0.011107120207889398,1.6716709034062562
0.03308315904314909,0.20594476002455195,20,28.672833992648044,0.29591042490810054,0.022843713701623303,1.659988105725719
0.03270041835730424,0.20996049419489318,20,28.350166737003086,0.29187708421253855,0.02548410490121822,1.6575828238503143
0.03234889825536862,0.2139446543058013,20,28.03029129035948,0.28787864112949346,0.02192698778698965,1.6614770897438267
0.032001849822600535,0.21784641624010143,20,27.717008707397707,0.2839626088424713,0.017446010647620858,1.666287653494636
0.03164223101241873,0.22169872367753593,20,27.407546041264688,0.2800943255158086,0.012795164615586163,1.6712127544776074
0.0312679644665859,0.22550820541730254,20,27.101356468070602,0.2762669558508825,0.008998063133851097,1.6752215576032818
0.03088154617084537,0.22926812194001742,20,26.798997362893523,0.27248746703616905,0.00640188468297076,1.677970451175173
0.03048458466118094,0.23300621203921026,20,26.49827791601787,0.26872847395022337,0.004334490540756297,1.6801466585862534
0.03008290206738522,0.23670232563144708,20,26.200852258293303,0.2650106532286663,0.0026926471985917466,1.6818647170686853
0.029678527141505706,0.24035666422015337,20,25.906722637570958,0.261334032969637,0.001253653321310999,1.683353701086793
0.0292721413814602,0.24397620505739198,20,25.615340592926742,0.2576917574115843,0.0001366027093039346,1.6844990734084142
0.0288671900465053,0.24754058092594222,25.328356225197048,20,0.2541044528149631,-0.0005405453852322939,1.6851862968013869
0.02846208539021046,0.2510772724653519,25.043570873562153,20,0.2505446359195269,-8.519455233679807e-05,1.6847281478727383
0.02805032545362406,0.25466853913620546,20,25,0.2469298411444388,0.004949894095173102,1.6796885096576046
0.027646049580763058,0.2582813905991877,20,25,0.24329445161796123,0.013117992787601285,1.6715563661740935
0.027269950794653677,0.26185580721005297,20,25,0.23970045218129707,0.017033330553580805,1.6677766375127434
0.02691784769024584,0.2654050678815655,20,25,0.23613418367514724,0.016460130322133004,1.6685783981378783
0.02657038881674318,0.2689616973391678,20,25,0.23256113789339614,0.014886563197271885,1.6704109938524725
0.026216914795120467,0.27253154473756735,20,25,0.22897428842743878,0.01330159314478463,1.6722435895670666
0.0258596581192402,0.2760733882337859,20,25,0.22541483840941073,0.012151727667101264,1.6736180363530122
0.025500227344474397,0.27958047302010075,20,25,0.22188967859876316,0.011324940240599268,1.6746488714424714
0.02514011645091364,0.2830529447712751,20,25,0.2183988329354828,0.01174331024252151,1.6744197969781471
0.024780740567752924,0.2865047656384011,20,25,0.21492859325413247,0.013190983114252486,1.6731598874243638
0.024426046510039497,0.2899363441829554,20,25,0.2114790089898579,0.014770291847949313,1.6717854406384183
0.024077969307833486,0.2933478769956561,20,25,0.20805011066613602,0.016491373597243175,1.6702964566203107
0.023736834589867816,0.29673939077352496,20,25,0.2046419130565988,0.018586197109088598,1.6684638609057165
0.023401355695189308,0.30013146818970227,20,25,0.20123382781326,0.020489069358206047,1.6668603396554467
0.02307102238515067,0.3035309555705385,20,25,0.1978190018499786,0.021859771370229097,1.6658295045659874
0.022743871824899373,0.30694455906415763,20,25,0.19439055270388006,0.023038093870836107,1.6650277439408525
0.022415304098823727,0.31040635150322277,20,25,0.19091411002899253,0.02390858431199505,1.664569595012204
0.02208568251353578,0.31390255900423664,20,25,0.18740340156267263,0.024695888122252763,1.6642259833157176
0.021758742042294506,0.3173852136227043,20,25,0.18390650629841368,0.02550589057428465,1.6638823716192312
0.02143364411017689,0.32086113855440834,20,25,0.18041655350844224,0.02599607062179876,1.6638823716192312
0.02110722465425572,0.32435764656463173,20,25,0.17690605205283408,0.02616844140401131,1.6642259833157176
0.020780846799763157,0.32784725623929567,20,25,0.17340245320656208,0.02647171247957658,1.6644550577800419
0.020456679332557588,0.331302561403436,20,25,0.16993322664610525,0.027587308908658237,1.6638823716192312
0.020131192692667357,0.33477844986599387,20,25,0.16644346051411332,0.028618086073801452,1.6634242226905827
0.019803026909390575,0.33830240312266513,20,25,0.16290571724368405,0.028891165350132475,1.663767834387069
0.019477614550563193,0.3417990049529437,20,25,0.15939552158846573,0.029416873901472185,1.663882371619231
0.019154587304719452,0.3452613190553454,20,25,0.15591971522327036,0.030074116563185926,1.663882371619231
0.018830722991310386,0.3487304571398528,20,25,0.15243710416264597,0.030417799018065184,1.6642259833157174
0.018505622708073877,0.3522063818516587,20,25,0.14894768087214819,0.030905584089929272,1.6644550577800417
0.018175028199693504,0.35573010816063183,20,25,0.14541022433585143,0.031316825258410175,1.664798669476528
0.017841503261746272,0.3592742666031154,20,25,0.1418522163335136,0.0316487942423509,1.6652568184051766
0.01750913935884666,0.3627909235917274,20,25,0.13832172862532738,0.03246272301725428,1.6652568184051766
0.01717402531067216,0.36632802923522306,20,25,0.13477070495293475,0.03320384670136001,1.6653713556373386
0.016838060900610397,0.3698719573097331,20,25,0.1312129101471825,0.03341883987803396,1.6660585790303113
0.01650589975896758,0.37336102109158464,20,25,0.12771012374052088,0.03319996934095748,1.6672039513519326
0.01617050416203487,0.37684977506877554,20,25,0.12420733917714188,0.032319987449981324,1.6690365470665265
0.015825257122001928,0.38038590454056814,20,25,0.1206564154761592,0.031351324048172646,1.6709836800132827
0.015473340840293103,0.38392137632300033,20,25,0.11710538481003506,0.031072028731019774,1.672243589567066
0.01511922461754472,0.3874220946133981,20,25,0.11358862502148029,0.031137736820620043,1.673159887424363
0.014764078625365414,0.39089507775791216,20,25,0.11009932822278257,0.030764984507898996,1.6745343342103085
0.014401396886022436,0.394401827839762,20,25,0.10657567356508706,0.03008695216264745,1.6762523926927404
0.0140290058929933,0.3979490223516216,20,25,0.10301075208605881,0.029440152415089127,1.6779704511751723
0.013652003138119057,0.40148190748511403,20,25,0.09945949800021536,0.028804469565657964,1.6796885096576042
0.013269642879705367,0.40500730434253146,20,25,0.09591504392131277,0.02783920380999194,1.6817501798365224
0.012879885730556673,0.4085388045491528,20,25,0.09236363856913751,0.026544385530406833,1.6841554617119272
0.012480672136607213,0.4120830792918499,20,25,0.08879837906056977,0.025940395706989916,1.685873520194359
0.012071827075400696,0.4156470098966687,20,25,0.0852124166322672,0.02569402652046726,1.6872479669803047
0.01165827018838786,0.4192034788473599,20,25,0.08163328422986832,0.024903898165779426,1.6891950999270609
0.011239607856210946,0.42275242975813365,20,25,0.07806097548092436,0.02379766821504181,1.6914858445703034
0.01081011695915477,0.42632777391391463,20,25,0.07446110075166686,0.022712658160032317,1.693776589213546
0.010369970437859389,0.4299225934819422,20,25,0.0708405194163567,0.021985243617245187,1.695723722160302
0.009925618371578028,0.43348919648407785,20,25,0.06724734109533112,0.021265383833287244,1.6976708551070583
0.009476891398416148,0.43703447148314667,20,25,0.06367471438478578,0.020222633671468815,1.6999615997503008
0.009019768112747987,0.44058560204037656,20,25,0.060095148736917625,0.01909021679834666,1.7023668816257056
0.00855342244646713,0.4441424641747826,20,25,0.05650863070375333,0.01785854895154082,1.7048867007332724
0.008078319283938292,0.4476981668751986,20,25,0.052922027461802926,0.01663459005743939,1.7074065198408392
0.007596129711293867,0.45123904469922116,20,25,0.04934908254907434,0.015410863249319284,1.709926338948406
0.007104985002396324,0.45477869149283545,20,25,0.0457760587532875,0.014421102824537346,1.7122170835916486
