x, y, ul, ur, rho, alpha
0.0, 0.0, 20, 60, 0.7071067811865476, 0.7853981633974483
2.5961772623415656e-05, 0.0, 20, 60, 0.7070884236793799, 0.7855168464606093
0.0012409727262880736, -1.1024937344541112e-07, 20, 60, 0.7062299041646458, 0.7800576238877724
0.004325190241651569, 1.2255885008703536e-05, 20, 60, 0.7040463488252552, 0.7608937475408987
0.008472903595476661, 8.97049183487313e-05, 20, 60, 0.7010771638189944, 0.7293200134718544
0.013248861658815121, 0.00031774880470048026, 20, 60, 0.6975736683935552, 0.6915994987013409
0.01846720977106299, 0.0007700297573972667, 20.95065760823509, 60, 0.69361689083679, 0.6508223731960818
0.023979613323865567, 0.0014926061964677445, 23.58078345121524, 60, 0.6892786303143936, 0.606986942479746
0.029696853565337286, 0.0025182608504593267, 26.379191976298173, 60, 0.6845970569127474, 0.5603468003950305
0.03551222434483376, 0.0038647436169162693, 29.10305160663324, 60, 0.6796315813434455, 0.514949139889446
0.04125230338960577, 0.005503129517567276, 31.34450124801591, 60, 0.6745195357158028, 0.4775916458664015
0.04699854273682777, 0.007438282696163633, 33.04306074638248, 60, 0.6691990478444078, 0.4492823208936254
0.05311024435388071, 0.009755695234045018, 34.43034868054389, 60, 0.6633625947073762, 0.4261608553242686
0.05956856072308352, 0.012425104267751745, 35.616284150661144, 60, 0.6570457606984835, 0.40639526415564753
0.06603722474052366, 0.015294853830002097, 36.580469592966956, 60, 0.6505864808267889, 0.39032550678388406
0.07242577796295036, 0.018302739852763365, 37.35874893029262, 60, 0.6440900292536307, 0.37735418449512304
0.07889113417223514, 0.02149818182054688, 38.17698382829027, 60, 0.6374140466602449, 0.3637169361951622
0.0855208219346792, 0.02492096943656978, 39.13689788752329, 60, 0.6304705182090535, 0.34771836854127847
0.09221212559003931, 0.02853813515102882, 40.14331868394036, 60, 0.6233516186893746, 0.330944688600994
0.09893068874922986, 0.03235242790154255, 41.14873650297755, 60, 0.6160769790511159, 0.31418772495037417
0.10564403737730574, 0.03635124727633766, 42.17700308052444, 60, 0.6086762613723979, 0.2970499486579259
