x, y, ul, ur, rho, alpha, theta
0.0, 0.0, 40.0, 40.0, 0.5, 0.0, 0.0
2.7685285259760048e-05, 0.0, 34.99778517717922, 44.99778517717922, 0.49997231471474024, 0.00042592746553476996, -0.00042592746553476996
0.0034052897830889974, -1.4268226862379186e-06, 34.72757681751686, 44.72757681751686, 0.49659471021896073, 0.0015646072539166067, -0.0015617340402941523
0.010520403199301968, -8.733882109283256e-06, 44.15836775028946, 34.15836775028946, 0.48947959687861825, -0.0016858666626156666, 0.0017037098621390833
0.01800464865865686, -8.277928413400143e-06, 43.55962811299415, 33.55962811299415, 0.4819953514124269, -0.007507544266805831, 0.00752471855778094
0.025710268126595458, 2.8056632012962537e-05, 42.94317861626002, 32.94317861626002, 0.47428973270325026, -0.0009110099793338499, 0.0008518549310695435
0.03417262249854099, 6.186772343944605e-05, 32.26619052878913, 42.26619052878913, 0.46582738160986414, 0.014206745453739941, -0.014339558006337254
0.043419015636254985, -2.732639777926641e-06, 31.5264787497538, 41.5264787497538, 0.45658098437192246, 0.025135705472216312, -0.02512972046655143
0.05322675363162371, -0.00019775407114747188, 30.74186321072458, 40.74186321072458, 0.44677329013405725, 0.026566178569783626, -0.026123551219465906
0.06311638175803655, -0.00045115571888655343, 29.950708095114507, 39.95070809511451, 0.43688385118893136, 0.021761137591616, -0.02072846998935883
0.07260055471085511, -0.0006739703265030085, 29.191998134718688, 39.19199813471869, 0.4273999766839836, 0.020033765222129667, -0.01845685683984006
0.08172570972214324, -0.0008529365535707384, 28.462012793801556, 38.462012793801556, 0.41827515992251946, 0.02063800980251413, -0.01859883266168498
0.09072188306803364, -0.0010196359871730487, 27.742350963305995, 37.742350963305995, 0.40927938704132494, 0.020948155141678904, -0.01845685683984006
0.09963501470446287, -0.0011848025577687082, 27.0293390710751, 37.0293390710751, 0.4003667383884387, 0.020280347762785186, -0.01732105026508067
0.10843752515582566, -0.0013422975412392853, 26.325182045763388, 36.325182045763384, 0.39156477557204233, 0.01847747828263558, -0.015049437115561894
0.11721260525785425, -0.0014843472373539351, 25.623221814585122, 35.62322181458512, 0.382790272682314, 0.014809851649478064, -0.010932138282059117
0.12583120789720748, -0.001596619968225422, 24.93377588520213, 34.93377588520213, 0.37417219856502665, 0.010088094330474017, -0.0058210086956418765
0.13415492795559697, -0.0016667232061974417, 24.267909493414304, 34.26790949341431, 0.3658488686676788, 0.0066854228294985964, -0.002129637327673872
0.1421743540752918, -0.0016988927426800009, 23.626374313823067, 33.626374313823064, 0.35782967892278833, 0.0033280288583649753, 0.0014197582184492141
0.14999082011633044, -0.0017017490040907581, 33.00106534573418, 23.001065345734183, 0.3500133168216773, -0.0012429861604321881, 0.006104960339331689
0.1576226566825798, -0.0016733594373773935, 32.390514603288636, 22.390514603288636, 0.342381432541108, -0.0019274070697092504, 0.006814839448556305
0.1651621248060323, -0.0016246381725417195, 21.787345324370193, 31.787345324370193, 0.3348418165546274, 0.012092743180754512, -0.007240766914091105
0.17261851085429794, -0.0016253181417245728, 21.190841891845388, 31.190841891845388, 0.32738552364806733, 0.03406960269306902, -0.0291050434782093
0.17961215260853075, -0.0017487944834983875, 20.631409610964113, 30.631409610964113, 0.3203926201370514, 0.039958437594773785, -0.03450012470831639
0.18617023222056395, -0.001957154731576603, 20.106869638297876, 30.106869638297876, 0.31383587047872347, 0.030088215059727322, -0.02385193806994714
0.19253503329296812, -0.002143398614113944, 20, 29.597795011394034, 0.30747243764242543, 0.020600762194034783, -0.013629678897112654
0.19869844983861004, -0.002259485657125697, 20, 29.104801766299275, 0.3013100220787409, 0.016017492818737083, -0.008518549310695414
0.20470576744065122, -0.0023261320236617417, 20, 28.624271542361683, 0.295303394279521, 0.015117940441134495, -0.0072407669140911075
0.2105748640453435, -0.0023724384169350613, 20, 28.15478874516126, 0.28943485931451574, 0.01714136428905111, -0.00894447677623019
0.21613019554954988, -0.0024172079185427946, 20, 27.710407661384963, 0.28388009576731205, 0.021150841498151482, -0.012635848144198193
0.22141776912169, -0.0024741787419205324, 20, 27.28745741214397, 0.2785932176517996, 0.02449842978372315, -0.015617340402941578
0.2266774422318191, -0.0025485124701136726, 20, 26.866755113752152, 0.2733344389219019, 0.025509167183444023, -0.016185243690321267
0.23202925348927503, -0.002633641323294812, 20, 26.438695042694732, 0.26798368803368416, 0.02430931005672698, -0.014481533828182189
0.2374549295459029, -0.002716841844157831, 20, 26.004730171936494, 0.26255912714920615, 0.02198974500136842, -0.011642017391283725
0.24288077710308542, -0.002787717078162347, 20, 25.570746786579605, 0.25713433483224507, 0.02021209791595397, -0.009370404241764952
0.24829756201390646, -0.0028446395386747658, 20, 25.137480956623865, 0.2517185119577983, 0.019677689438090396, -0.008376573488850486
0.2536406107649623, -0.0028920843681861288, 20, 25, 0.246376364159092, 0.01968939701849056, -0.007950646023315714
0.258965236489228, -0.002935543673430204, 20, 25, 0.2410526387272133, 0.01885118390007411, -0.006672863626711404
0.2643544936099633, -0.002974937510182094, 20, 25, 0.23566428438566225, 0.017309162242430825, -0.004685202120882479
0.2697530344609595, -0.003005605502385275, 20, 25, 0.230266582039974, 0.015324705040832255, -0.0022716131495187806
0.27511471491593537, -0.0030242890984792143, 20, 25, 0.22490561969833525, 0.013305354893351261, 0.00014197582184492102
0.28044873963456984, -0.0030299688696996323, 20, 25, 0.21957216726944298, 0.012238125380734419, 0.0015617340402941562
0.2858012248162928, -0.0030253962255604714, 20, 25, 0.21422013983872287, 0.012277621341992895, 0.0018456856839839998
0.2911352486568251, -0.0030163138286082203, 20, 25, 0.20888653020900827, 0.012878731118643976, 0.0015617340402941527
0.2963954451600311, -0.0030073467304155142, 20, 25, 0.20362676367790863, 0.013775622998439785, 0.0009938307529144587
0.30159104589944014, -0.0030007000183491996, 20, 25, 0.19843164381690284, 0.015122660568608289, -7.806255641895632e-18
0.3066759086827281, -0.002998131999901798, 20, 25, 0.1933473379158289, 0.017068811590227113, -0.0015617340402941647
0.3115946580819641, -0.003001908034276905, 20, 25, 0.18842925546501071, 0.01905536264748708, -0.0031234680805883215
0.3164672533647166, -0.003013351426811367, 20, 25, 0.18355748247977416, 0.019824548305272242, -0.0034074197242781722
0.3214321213083053, -0.003029571843513824, 20, 25, 0.17859357660903377, 0.020087780113880346, -0.003123468080588329
0.32648004470252495, -0.0030460516821088903, 20, 25, 0.17354668915680246, 0.020250212552519645, -0.00269754061505356
0.3315648871152962, -0.0030608492145194196, 20, 25, 0.1684629218860843, 0.01987398504498033, -0.0017037098621391009
0.33671433712961707, -0.003072153727925177, 20, 25, 0.1633145609783413, 0.019380279389566924, -0.0005679032873797162
0.34189148128107644, -0.0030780496873933022, 20, 25, 0.15813847754854055, 0.019891424575437928, -0.0004259274655347909
0.34696711626998905, -0.003080577089527652, 20, 25, 0.15306388685097336, 0.02168917990792963, -0.0015617340402941755
0.35192277911103853, -0.003085475976995949, 20, 25, 0.14810936333737618, 0.023673440292009514, -0.002839516436898482
0.3568784320967327, -0.0030964110095121266, 20, 25, 0.1431550591499629, 0.025748755799258498, -0.004117298833502789
0.361834067269308, -0.0031136193182707797, 20, 25, 0.13820101154695366, 0.028210581289323116, -0.005679032873796945
0.366706617678901, -0.003137457244133673, 20, 25, 0.13333030191429643, 0.030348476002733556, -0.006814839448556333
0.3715791318933588, -0.003167916889152625, 20, 25, 0.1284599356323983, 0.03147807828101692, -0.006814839448556337
0.37654391109381585, -0.0032017515860869724, 20, 25, 0.12349759957679605, 0.03189150762423136, -0.005962984517486799
0.3815825297688579, -0.0032339354538793294, 20, 25, 0.11846162076581292, 0.03213000610295439, -0.004827177942727411
0.38663963412825647, -0.003261219207403102, 20, 25, 0.11340726652774191, 0.031884137048982235, -0.0031234680805883324
0.39177059817499305, -0.0032815536635505587, 20, 25, 0.1082791393290766, 0.031162921601390264, -0.000851854931069563
0.39703078871537906, -0.0032919462652014372, 20, 25, 0.10302181993534128, 0.030823507790088134, 0.0011358065747593665
0.4023463608065844, -0.003291191582480142, 20, 25, 0.09770908447913315, 0.03141833772083131, 0.0022716131495187546
0.40766192700472126, -0.003282135391163272, 20, 25, 0.0923963859531711, 0.03212239026194069, 0.0034074197242781427
0.41300516461262826, -0.003266947416745079, 20, 25, 0.08705615618380864, 0.031714701998636186, 0.005821008695641844
0.4184406467703455, -0.0032417888012108253, 20, 25, 0.08162375447056582, 0.031208141567142727, 0.00851854931069539
0.42391295945626434, -0.0032025901983359565, 20, 25, 0.07615441105203659, 0.03141812161609019, 0.010648186638369242
0.4293113395865594, -0.0031509030864971285, 20, 25, 0.0707588503390722, 0.03205101981791979, 0.012493872322353246
0.43467269518431034, -0.0030888553970562166, 20, 25, 0.06540028885368895, 0.03319196664213647, 0.014055606362647403
0.4400247106301055, -0.0030178190271341666, 20, 25, 0.06005116623915902, 0.03536784393253394, 0.014907461293716942
0.44533972766404145, -0.002940851909259621, 20, 25, 0.0547393275606611, 0.03855912798371753, 0.015191412937406785
0.450636245674664, -0.0028611362762899217, 20, 25, 0.049446600913345226, 0.042136175410945165, 0.015759316224786477
0.4584886863373853, -0.002738881247175805, -35, 35, 0.5044497714140209, 1.4716597401667555, 0.016753146977700938
0.4584886863373853, -0.002738881247175805, -35, 35, 0.5044497714140209, 1.4710918368793757, 0.017321050265080632
0.4579996529998944, -0.0027473526654075912, -35, 35, 0.5044986915346809, 1.427960341961923, 0.05948786935302286
0.4568934086660607, -0.0027925840230919752, -35, 35, 0.504637058453944, 1.335486631135189, 0.1497844920463941
0.45605719526714894, -0.002862394665162563, -35, 35, 0.5047787218734276, 1.2400018867828244, 0.24363051028588845
0.45565011896565055, -0.0029421945337333734, -35, 35, 0.5048938135788243, 1.1413911041604707, 0.3414518515370406
0.45492291373641897, -0.003180535469032191, -35, 35, 0.5051956007141356, 1.026276022786883, 0.4551744848348242
0.4538035643170786, -0.0036561167373928083, -35, 35, 0.5057702982548467, 0.9000687239193792, 0.5792613531272872
0.4527290761981531, -0.004263414812704763, -30.86828499258827, 30.86828499258827, 0.5064742162792198, 0.7717071248147067, 0.705619834569269
0.4517781961493571, -0.004975728184006335, -25.77293075045028, 25.77293075045028, 0.5072729328690595, 0.644323268761257, 0.8312684369020262
0.45080537595963477, -0.0059306138015761635, -20.910764322612213, 20.910764322612213, 0.5083167290342827, 0.5227691080653053, 0.9510960305391415
0.4497907053070016, -0.0071951502204134574, -18, 18, 0.5096743015698125, 0.41653354225115624, 1.055590235417005
0.4488875638088652, -0.008608520064793101, -18, 18, 0.5111703315098519, 0.33043011870767214, 1.1402078252365793
0.4482440589018763, -0.009843170026849143, -18, 18, 0.5124633991437623, 0.26311889676105316, 1.2065105340381586
0.4478243992267035, -0.010837362200559603, -18, 18, 0.5134949892025045, 0.20840856392547802, 1.2606033221610744
0.4474942673199403, -0.011777382589777364, -18, 18, 0.5144637414771941, 0.15940011102177132, 1.309159053232038
0.44719697422679705, -0.01279583711441657, -18, 18, 0.5155072551309834, 0.11402171841008246, 1.3541653887568788
0.4469259963305506, -0.013907317195355687, -18, 18, 0.5166406686783693, 0.07084364139594168, 1.3970420869540456
0.4467088854822421, -0.015002385584790246, -18, 18, 0.517752257401713, 0.030748596898946268, 1.436937292892469
0.4465383949504223, -0.016105708626792458, 46.509381739872985, 36.509381739872985, 0.5188672717484123, -0.0072669180834037395, 1.4748448373250636
0.4464956310289363, -0.016323685549027973, 46.527079608981765, 36.527079608981765, 0.5190884951122721, -0.031725436889399106, 1.4992646786823904
0.44672379847287397, -0.013259193901325362, 46.28134523183253, 36.28134523183253, 0.5160168153979067, -0.02210141800794685, 1.4894683469750907
0.44721225255069946, -0.0069381825888115535, 35.77433445664315, 45.77433445664315, 0.5096791807080394, 0.013775211478273652, 1.4532645124046353
0.44797253757442196, 0.0006174168271152617, 35.16683776234266, 45.16683776234266, 0.5020854720292832, 0.05418585710956059, 1.412801403178832
0.44909378512576315, 0.008677611539144304, 34.516204847384984, 44.516204847384984, 0.4939525605923123, 0.08002439371334402, 1.3875297068904358
0.450545809606415, 0.01708881552801903, 33.83494748068994, 43.83494748068994, 0.48543684350862426, 0.0847633227834399, 1.3839803113443128
0.45218799398856474, 0.025860291886149706, 33.12354239399059, 43.12354239399059, 0.4765442799248824, 0.07822363288498835, 1.3920729331894734
0.45388773646312075, 0.035062172950580235, 32.37751399929585, 42.37751399929585, 0.4672189249911981, 0.06623758453263173, 1.405702612086586
0.4555766273687068, 0.044800221469648405, 31.58898408297403, 41.58898408297403, 0.4573623010371754, 0.05148361873259688, 1.4220298315987523
0.45715350920779113, 0.05476253149078392, 30.783547069586227, 40.78354706958623, 0.44729433836982785, 0.03366228751356193, 1.4411965675478169
0.4585164184451367, 0.06447675825333721, 29.99955488998257, 39.99955488998257, 0.4374944361247821, 0.012913970854635082, 1.4629188682900902
0.4596413536954848, 0.07389608642719363, 39.24087526858806, 29.240875268588063, 0.42801094085735075, -0.007852700370941657, 1.4842152415668286
0.4605499001515238, 0.08320896930239982, 38.49231063016323, 28.49231063016323, 0.41865388287704036, -0.02397499438433326, 1.5004004852571498
0.4612892810276914, 0.09262034335577293, 37.73717929556389, 27.73717929556389, 0.4092147411945486, -0.02590511841472609, 1.501962219297444
0.4619390600319086, 0.10193687823610426, 36.99028693184707, 26.990286931847074, 0.3998785866480884, -0.01768893646661729, 1.4931597183430587
0.46259394526063635, 0.11087363261218802, 36.273609856500926, 26.273609856500922, 0.3909201232062615, -0.008684842730129816, 1.4836473382794488
