x, y, ul, ur, rho, alpha
0.0, 0.0, 40.0, 40.0, 0.5, 0.0
5.5370570519520095e-05, 0.0, 34.995570354358435, 44.995570354358435, 0.4999446294294805, 0.0008518549310695399
0.0024824463844361775, -2.0203492953247763e-06, 34.80140428957328, 44.80140428957328, 0.497517553619666, 0.01065224749869595
0.007991639411935413, -3.7450516812509165e-05, 34.36066896107097, 44.36066896107097, 0.4920083620133871, 0.018816926126521596
0.014469231645960066, -0.0001334639221838263, 33.84246293579915, 43.84246293579915, 0.48553078669748934, 0.013620609768643703
0.021611110015759084, -0.0002468079596169805, 33.27111629201515, 43.27111629201515, 0.4783889536501894, 0.006478899378569028
0.0296486572731764, -0.00032280656010229394, 32.62811627995225, 42.62811627995225, 0.4703514534994031, 0.0028159466460400207
0.038350979837245884, -0.00035757685464294086, 31.931932691669452, 41.93193269166945, 0.46164915864586814, 0.0016264190859062774
0.04715488884741909, -0.00037078380119521083, 31.227621035926326, 41.227621035926326, 0.45284526294907906, 0.0022385452809663827
0.05571886458756024, -0.0003804793801808647, 30.542503866592213, 40.54250386659221, 0.44428129833240265, 0.005683571016477801
0.0640982249496592, -0.0004065263488531239, 29.872157169245284, 39.872157169245284, 0.4359019646155661, 0.010019062314899326
0.07226516999875587, -0.000463048388484122, 29.218806451190275, 39.218806451190275, 0.4277350806398784, 0.012014697323592765
0.08018276260185893, -0.000542198356918496, 28.58540700203376, 38.58540700203376, 0.41981758752542203, 0.012791551319769591
0.08789724347493069, -0.0006287020907378182, 27.96825888778521, 37.96825888778521, 0.41210323609731514, 0.013025635836956088
0.09555633257462635, -0.000716785816854922, 27.355544207682833, 37.35554420768283, 0.4044443025960354, 0.011284654237052928
0.10322472927518438, -0.0007973820896451364, 26.742085756491566, 36.74208575649156, 0.39677607195614456, 0.0074047352459014875
0.11080104149422008, -0.0008539879163592622, 26.13599163384729, 36.13599163384729, 0.38919989542309114, 0.0029040950164445005
0.1181837286541423, -0.0008768261530066296, 35.545382251442845, 25.54538225144285, 0.3818172781430356, -0.000401083713050632
0.1253726605189725, -0.000869791627039207, 24.970267935977617, 34.97026793597762, 0.3746283491997202, 0.0003340859282204571
0.13251544408234828, -0.0008530654551670143, 24.39884368432631, 34.39884368432631, 0.36748554605407885, 0.009704102665547932
0.1394551236363773, -0.0008707478787897112, 23.843674226303797, 33.8436742263038, 0.36054592782879746, 0.01604476296280281
0.14602537483483885, -0.000939317642977334, 23.31806971709203, 33.31806971709203, 0.3539758714636504, 0.010888221320776085
0.15234644456943197, -0.001008697055098685, 22.812401501288765, 32.81240150128876, 0.34765501876610955, 0.004179217485724652
0.15852938366092803, -0.0010382329122555231, 22.317775575687357, 32.31777557568736, 0.34147219469609197, 0.0006268767767387473
0.16463859192275845, -0.0010348316035125472, 31.82904037392291, 21.82904037392291, 0.3353630046740364, -0.001315539676351939
0.17073854459014323, -0.0010140189093912082, 21.34104134651818, 31.34104134651818, 0.32926301683147724, 0.0008080540479576525
0.17670930060279585, -0.0009939307620155332, 20.863378181834555, 30.863378181834555, 0.32329222727293194, 0.011450981853602858
0.18240313566101019, -0.0010106724054600178, 20.407877795256475, 30.407877795256475, 0.31759847244070594, 0.018799578980732746
