x, y, ul, ur, rho, alpha, theta
0.0,0.0,25.152615959025873,60,0.7071067811865476,0.7853981633974483,0.0
1.3744467859455346e-05,0.0,25.141727304638394,60,0.7070970624469112,0.7856509422778626,-0.00023903422364270164
0.0020685423545378262,-4.878816286727508e-07,25.320930568645128,60,0.7056459625015943,0.7782686607870605,0.009202817610244012
0.007098890943849145,2.6534951628728645e-05,25.88590952462429,60,0.702086155013228,0.7570245719108488,0.035496582210941194
0.0132542902509686,0.00016647876843436514,26.70267618332473,60,0.6976782459743419,0.7277895873655656,0.07087364731006104
0.019820465104426307,0.0005202915746024354,27.527404271053506,60,0.6928581130803403,0.697531119384343,0.10756540063921576
0.02689642904794355,0.0011586022608540275,28.272258111606487,60,0.6875098027998818,0.6682131528096016,0.1436595684092637
0.034449143633248955,0.0021163390278942135,28.95353626185485,60,0.6816346086627365,0.6394308107791018,0.17951470195566893
0.0423559979642164,0.0034084676649237524,29.582251185032945,60,0.6753082130303373,0.6110601464348508,0.21513080127843148
0.05040760821208537,0.005018554439798692,30.15468465789027,60,0.6686852400064206,0.5835033635655844,0.24991028081844457
0.05847770265114706,0.006930687610142165,30.62093754132865,60,0.6618604731186296,0.5581975077040429,0.28229941812203063
0.0666183520759428,0.00915096152229895,31.056678521515533,60,0.6547918992564394,0.5331668354749906,0.31433000409015266
0.07488014621076655,0.011693458582488554,31.54705270793281,60,0.6474335243690359,0.5061907310397514,0.3482728638474163
0.08319044331813877,0.014552401582891731,32.0750385206989,60,0.639835586186223,0.4777952093549737,0.38353041183471476
0.0914607577079391,0.017722127858727794,32.577517846183106,60,0.632057163909788,0.44967638166499824,0.41830989137472785
0.09960943711809753,0.02117513767888296,33.01043254027335,60,0.6241681276881441,0.4230754418694545,0.4512966142374207
0.10756777411528948,0.024870992014120297,33.39103231309791,60,0.6162390981936107,0.3977023885597736,0.48272961464643593
0.11537841207463924,0.028809103979506326,33.786791090757085,60,0.6082389550093136,0.37180813274970004,0.5144016492790939
0.12315653354603014,0.033045942505386276,34.280461318923074,60,0.6000475731304371,0.3430836132877976,0.5487030603718216
0.13094492570160737,0.03762678022249785,34.88573241087296,59.77027870918134,0.5916000695003394,0.31105682872885465,0.5861119163719044
0.13862805788830168,0.04252367574157614,35.533686326981694,57.744292080282406,0.5829873650454006,0.2776325719162589,0.6245964263783794
0.14612567778988572,0.047712062369544554,36.12811188073183,55.75583780477837,0.5742746855344387,0.2453465740505818,0.6615272139311769
0.15338436602647312,0.05315014653615058,36.6279826925164,53.85582826249181,0.5655238184688013,0.21534806962469277,0.6957091079120832
0.16032834828857934,0.058747210225279504,36.99102289368624,52.10482380965153,0.556849041895861,0.18892251144956607,0.7258274200910636
0.16697879956806858,0.06447167085859185,37.20195308831252,50.51950359589266,0.5482591042762823,0.16646938134475175,0.751523599132654
0.1733610375599992,0.07028183267143043,37.2308532758757,49.13220773386551,0.5397691313108826,0.14876693072487257,0.7720805423659263
0.1794136184959082,0.07605306778523349,37.0490687992629,47.993095514147484,0.5315135269588149,0.1368003339360574,0.7865421128963097
0.18514887156553786,0.0817174564696428,36.767112093026,46.99888873097295,0.5235375051499934,0.1278972079743369,0.7976572042956953
0.19071397705518625,0.08735770975512473,36.25483757815993,46.25483757815993,0.5156854697269991,0.11882651006044231,0.8087722956950809
0.1962018695979511,0.09304450202242646,35.627563559333865,45.627563559333865,0.5078445444916733,0.10976188104994733,0.8197678699826452
0.20154192756783104,0.09870140320772593,35.009421673390804,45.009421673390804,0.5001177709173851,0.10199044226919407,0.8293292389283532
0.20671146224569276,0.10429194965124139,34.40379900376107,44.40379900376107,0.49254748754701344,0.09407719005294735,0.8388906078740612
0.21176252457731587,0.10986053729995782,33.80533098172322,43.80533098172322,0.4850666372715403,0.08437257384194363,0.8501252163852682
0.21673703772453579,0.11546085506079475,33.20854436694671,43.20854436694671,0.4776068045868339,0.07311322583969282,0.8627940302383313
0.22157273662909585,0.12103667186072169,32.619990010640606,42.619990010640606,0.47024987513300753,0.062408620711071006,0.8747457414204665
0.2262150283143669,0.12652481861673848,32.046299406459525,42.046299406459525,0.46307874258074405,0.0536699634066643,0.8845461445898173
0.23067041165505936,0.13190955380477776,31.488157310623663,41.48815731062366,0.4561019663827958,0.046321509788370574,0.8927928253054905
0.2349598375643358,0.1371904446797169,30.944585006200853,40.94458500620085,0.44930731257751066,0.03991462979165994,0.8999638520147716
0.2391054927806284,0.142375393466835,30.414013325370718,40.41401332537072,0.44267516656713396,0.0329184531925234,0.907612947171338
0.24311474287244628,0.1474667974784386,29.8959316101666,39.8959316101666,0.4361991451270825,0.02474000200904347,0.9163376963342966
0.2470148336802505,0.15250391619777914,29.386511088921964,39.386511088921964,0.42983138861152453,0.015968935787314398,0.9255405139445406
0.2507948756659671,0.1574772173506288,28.886875394768083,38.88687539476808,0.42358594243460107,0.006831242825380501,0.9349823657784273
0.2544788527088631,0.1624196072180398,38.39376280521654,28.39376280521654,0.4174220350652067,-0.0029180056279431987,0.9449022860595995
0.2581308568515412,0.16741974069914,37.89841929664069,27.89841929664069,0.4112302412080086,-0.008026910618071037,0.9500415218679176
0.2617373570664382,0.17243594415140878,37.40417728149653,27.40417728149653,0.4050522160187066,-0.0015364020332772066,0.9434680807177432
0.2653071350007416,0.1773938918837973,26.91543244267319,36.91543244267319,0.3989429055334149,0.010938864191558872,0.9309187839765014
0.268875020300216,0.18225114220349187,26.433291179610052,36.43329117961005,0.3929161397451256,0.018299963158219468,0.923628240155399
0.27240858133108425,0.18696280312099645,25.962184985594927,35.96218498559493,0.3870273123199366,0.01577335280111658,0.9263771337272901
0.27585390862920706,0.19153449531180028,25.50428826083044,35.504288260830435,0.3813036032603805,0.008740560714752599,0.9336676775483925
0.2791818358895499,0.1959966154689784,25.05900537621838,35.05900537621838,0.37573756720272977,0.0039049974825228206,0.9386873962448893
0.2824209996078761,0.20039623519774943,24.62194184536247,34.62194184536247,0.37027427306703087,0.0010119533640963185,0.9416753240404231
0.2855938912509961,0.20474220063226983,34.191466978566396,24.1914669785664,0.36489333723208,-0.0014607551903320637,0.9441851833886714
0.2887103894546316,0.20903571761645318,23.767038153818845,33.767038153818845,0.3595879769227356,0.0023608515725315193,0.9403606358103882
0.29175274864019,0.2132216973689094,23.353055573903596,33.353055573903596,0.35441319467379495,0.012525799558258832,0.9302016813055733
0.2946934115606175,0.21720951768775842,22.956681021094983,32.95668102109498,0.3494585127636873,0.018007948632131954,0.9248234112736126
0.29753333769641166,0.22099826294239894,22.5779295670159,32.5779295670159,0.3447241195876988,0.01666382520276566,0.9263771337272901
0.3002568191063227,0.22461664457509245,22.215681451234573,32.21568145123457,0.34019601814043215,0.012952160235824794,0.9303211984173947
0.30288387197255506,0.228126947890767,21.86496298354083,31.86496298354083,0.3358120372942604,0.009800771344488646,0.9336676775483925
0.3054530217116759,0.23158613225705663,21.520275251403437,31.520275251403437,0.33150344064254295,0.007679255666931395,0.9359385026729982
0.30795531062643244,0.234975113672145,21.183274428038374,31.183274428038374,0.3272909303504797,0.005761134549426505,0.9379702935739611
0.31040548753155645,0.23830859328433568,20.85231551804612,30.85231551804612,0.3231539439755765,0.004413732670967563,0.9394044989158173
0.3128133570735178,0.24159640315652406,20.526301184681746,30.526301184681746,0.3190787648085218,0.003642751093455132,0.9402411186985667
0.3151445155341913,0.24478706491867333,20.210181101440973,30.210181101440973,0.31512726376801214,0.0023790866898715235,0.9415558069286016
0.3174115067599992,0.24789693943176125,20,29.902306529190664,0.3112788316148833,0.0005044113594356858,0.9434680807177432
0.3196653731052353,0.2509993654578482,29.595530476529206,20,0.30744413095661505,-0.0006725853093717538,0.9446632518359568
0.3219547067211645,0.2541609636477373,20,29.28325622360964,0.3035407027951205,0.004824129127801169,0.9391654646921747
0.3242223281545684,0.25727886326823496,20,28.974832155176117,0.29968540193970145,0.017160142994007255,0.9268552021745755
0.32646468892674674,0.26030440748517697,20,28.673577677783864,0.2959197209722983,0.023515367058733805,0.9206403123598653
0.32872242840125776,0.26329276065536045,20,28.374012741117124,0.29217515926396403,0.021027696041358568,0.9233892059317564
0.33096882039754727,0.2662552457344418,20,28.076658312601545,0.2884582289075193,0.01641617389493044,0.9282894075164319
0.333220353723254,0.26924828618274577,20,27.777083759504812,0.28471354699381013,0.012002996928462961,0.9329505748774646
0.3354699088249069,0.27226856129532917,20,27.475837205544437,0.28094796506930547,0.00908768028006346,0.9360580197848197
0.3377077186888504,0.27529755613204365,20,27.174576123611022,0.2771822015451378,0.008037087528315667,0.9372531909030333
0.3399471461533695,0.2783424384422293,20,26.872209306999643,0.2734026163374955,0.007439325693614052,0.9379702935739613
0.34219586537173,0.281406077601691,20,26.56819106966629,0.2696023883708286,0.006234546948577835,0.9392849818039962
0.34444147638462264,0.2844719950528392,20,26.26417083240622,0.26580213540507774,0.005257446968338075,0.9403606358103884
0.34667126154790495,0.2875239456990087,20,25.96179773765657,0.26202247172070714,0.005341072732396923,0.9403606358103884
0.34886699004173755,0.29053269042535634,20,25.663821985990314,0.2582977748248789,0.006613263756512833,0.9391654646921749
0.35099149538504326,0.29344027321724037,20,25.375743253373237,0.25469679066716544,0.008849430894625643,0.9370141566793906
0.3530477184110994,0.29624453755271385,20,25.097563878845172,0.25121954848556466,0.011108164888829375,0.9348628486666063
0.35508146961032383,0.29900561739183223,20,25,0.24779048062898226,0.012800697946929396,0.9333091262129287
0.35711216265439316,0.30175187316424135,20,25,0.24437523167291658,0.013805342439403456,0.9324725064301793
0.3591379538838,0.3044846575246057,20,25,0.24097378525332,0.014113822749565519,0.932352989318358
0.36116095867055614,0.3072109528105735,20,25,0.2375792417562737,0.01407560716962486,0.9325920235420007
0.363196083009222,0.30995392762026514,20,25,0.23416409060951915,0.014402155848750486,0.9324725064301793
0.3652433288931995,0.31271358050506765,20,25,0.23072833231967455,0.015332845056152067,0.9317554037592513
0.3672753337470165,0.3154503120997877,20,25,0.22732009224006494,0.01627443308320209,0.9310383010883232
0.36928470001694746,0.3181524949766128,20,25,0.22395313066106096,0.0169917831220473,0.9305602326410378
0.3712710551649679,0.3208204044706743,20,25,0.22062744319869526,0.017722373040130135,0.9300821641937524
0.373254588064057,0.3234818469357636,20,25,0.2173086694267421,0.01834798332062837,0.9297236128582884
0.37525566711893943,0.32616449576242745,20,25,0.21396245259267327,0.01875168354616563,0.9296040957464671
0.377277939251931,0.3288742036707447,20,25,0.21058191366680687,0.0192908288301884,0.9293650615228244
0.3793418126970812,0.33163861502533976,20,25,0.20713269687283073,0.020088205848361018,0.928886993075539
0.38146015489569585,0.3344738514542495,20,25,0.2035942060318571,0.020552806850930083,0.9287674759637177
0.3836040241429638,0.3373414866045411,20,25,0.2000145374109903,0.020083002703669472,0.9296040957464671
0.38575508417166954,0.3402209060720679,20,25,0.1964211283163124,0.01866531558090323,0.9313968524237873
0.3879433854227155,0.34315828045764063,20,25,0.1927589423594304,0.0174830665943857,0.9329505748774649
0.3901718475376533,0.34615999579394674,20,25,0.1890210833939192,0.0176050475984606,0.9331896091011076
0.39241400198948334,0.34918578166825637,20,25,0.1852557027973329,0.018682446527453322,0.9324725064301795
0.3946445950506952,0.35219447414835886,20,25,0.1815109771454943,0.020136140960145932,0.9313968524237873
0.3968573950191911,0.35517358143717237,20,25,0.17780069874992768,0.021740294790774883,0.9302016813055738
0.39906948117468505,0.358144655196563,20,25,0.17409741089300912,0.02278770719976375,0.9296040957464671
0.4012801143704943,0.3611082416845336,20,25,0.17040110430001507,0.02303655884501532,0.9298431299701098
0.4034666249727891,0.364038380798439,20,25,0.16674607758521465,0.02306617846877579,0.9303211984173951
0.4056356501397964,0.3669472685727893,20,25,0.16311854543484736,0.02358455135890869,0.9303211984173951
0.4078245134096057,0.369884226013904,20,25,0.15945668680922973,0.024245782129093563,0.9302016813055738
0.4100381945966735,0.37285411235782717,20,25,0.155753661837345,0.023984301027453525,0.9310383010883232
0.4122549153041103,0.3758303036853035,20,25,0.15204378767701365,0.023384677118106323,0.9322334722065367
0.41446041888593427,0.37879770899761284,20,25,0.14834761636574134,0.023743349877251796,0.9324725064301794
0.41664740714313525,0.3817446252576492,20,25,0.14467891481282297,0.025543755277788627,0.9312773353119659
0.41881530180311555,0.3846629204118889,20,25,0.14104466366805052,0.028218377065558964,0.9292455444110029
0.4209509147002365,0.3875281406818606,20,25,0.13747245915167383,0.031554483017206314,0.9266161679509333
0.42302724243314554,0.3903003975699128,20,25,0.13401047787678746,0.0352036713243119,0.9237477572672208
0.42505747686863826,0.39299554163975664,20,25,0.13063818692198595,0.03810730438924881,0.9217159663662579
0.42707358014605096,0.3956583007500906,20,25,0.1273006398847743,0.03979721761774746,0.9209988636953298
0.42906841004990326,0.39828544579901975,20,25,0.12400460067736524,0.04084598257591687,0.9209988636953298
