x, y, ul, ur, rho, alpha
0.0, 0.0, 50.0, 50.0, 0.5, 0.0
3.1154127148098785e-05, 0.0, 44.99688458728519, 54.99688458728519, 0.4999688458728519, 0.0005563236990731926
0.001318857854820916, -6.990483939504296e-07, 44.8681142145669, 54.8681142145669, 0.498681142145669, 0.012425964406957443
0.00482352343281418, -2.9331391877199064e-05, 44.51764774358969, 54.51764774358969, 0.4951764774358969, 0.02592828622587572
0.009687710498921004, -0.0001249550663303862, 44.0312305423348, 54.0312305423348, 0.49031230542334797, 0.029369121497682775
0.015277739860515106, -0.00027925455300726004, 43.47223405804975, 53.47223405804975, 0.4847223405804975, 0.030153989103472886
0.021620062274698863, -0.00046552178315125196, 42.8380164229866, 52.8380164229866, 0.478380164229866, 0.027398496858215087
0.028543947492993486, -0.0006591577622200952, 42.14565133015396, 52.14565133015396, 0.4714565133015396, 0.021703946038595
0.03565549817154451, -0.00082535362380062, 41.434523534426496, 51.434523534426496, 0.464345235344265, 0.015592829655887649
0.04274718376189676, -0.0009464211393183299, 40.72537956875257, 50.72537956875257, 0.4572537956875257, 0.011620018927273823
0.04982386404776916, -0.0010290892511193993, 40.017731218439714, 50.017731218439714, 0.45017731218439716, 0.008776409417462666
0.056869653827022366, -0.0010856556533069747, 39.31316760823813, 49.31316760823813, 0.44313167608238135, 0.005324303305325202
0.0638948211344837, -0.001118522310390995, 38.61066132558446, 48.61066132558446, 0.4361066132558446, 0.0014521463992827372
0.07086813658128319, -0.0011247992899710109, 47.91333375242046, 37.91333375242046, 0.4291333375242046, -0.0022930945698684635
0.07772719364267609, -0.0011042188331443189, 47.227425008887465, 37.227425008887465, 0.42227425008887465, -0.005359037131029036
0.0845290289825106, -0.0010604025237567762, 46.54723242428163, 36.54723242428163, 0.4154723242428163, -0.0024546285469126132
0.0913516319134553, -0.0010161664044809244, 35.86496315108552, 45.86496315108552, 0.4086496315108552, 0.008791649097707289
0.09811716054252868, -0.0010200582840225775, 35.18841340104166, 45.18841340104166, 0.40188413401041656, 0.021360477862194978
0.1046433190969954, -0.0011011124443452507, 34.53582142605049, 44.53582142605049, 0.3953582142605049, 0.02540893474235314
0.11097662166383665, -0.001232297657442957, 33.90253300873842, 43.90253300873842, 0.3890253300873842, 0.019115605374760286
0.11724259150947475, -0.0013532441112088676, 33.275980068968494, 43.275980068968494, 0.38275980068968496, 0.008635133007025238
0.12340028764423365, -0.0014184994534553732, 42.66023838043851, 32.66023838043851, 0.3766023838043851, -0.001333054437265968
0.12935064855534778, -0.0014191349492736216, 42.06520682126913, 32.06520682126913, 0.3706520682126913, -0.007761315434812204
0.13515546878871487, -0.0013707608424562714, 41.48471062514675, 31.484710625146747, 0.3648471062514675, -0.00505136677909033
0.14094982958867805, -0.0013116749994109929, 30.90525662959442, 40.90525662959442, 0.3590525662959442, 0.00671294436615898
0.14666648614523137, -0.001294719540655676, 30.33358859663803, 40.33358859663803, 0.3533358859663803, 0.01887046342248472
0.1521596743051273, -0.0013440701985847408, 29.78429224581317, 39.78429224581317, 0.3478429224581317, 0.0224081477124819
0.1575174137573317, -0.0014344914505891653, 29.248559041978474, 39.248559041978474, 0.3424855904197847, 0.015500399883726335
0.16289605963603007, -0.0015147148320835322, 28.710734339366972, 38.71073433936697, 0.3371073433936697, 0.004864169125922633
0.16825958893188733, -0.001546244538673339, 38.17440145772245, 28.174401457722453, 0.3317440145772245, -0.0060018971680930394
0.17344141540479033, -0.001520380737011124, 37.65621238453906, 27.65621238453906, 0.3265621238453906, -0.01472287532104339
0.17839951260713385, -0.0014462402983555175, 37.16037392542718, 27.16037392542718, 0.3216037392542718, -0.01367626211273087
0.1832690816754944, -0.0013547926300099666, 36.67338158229319, 26.673381582293192, 0.3167338158229319, -0.002769368315259588
0.1881390483617612, -0.0012934368530584323, 26.18636338780153, 36.186363387801535, 0.3118636338780153, 0.010637898712416938
0.1929003279830934, -0.001291304117892548, 25.710238686668728, 35.71023868666873, 0.3071023868666873, 0.022099891382532724
0.19748476566819448, -0.0013468781258781986, 25.251823264641946, 35.25182326464194, 0.30251823264641947, 0.025036212897346418
0.20202203926584372, -0.0014341978648785554, 24.7981412183381, 34.7981412183381, 0.297981412183381, 0.017979390855366123
0.20658543863929787, -0.0015111554539007606, 24.34184527416418, 34.34184527416418, 0.2934184527416418, 0.00672644509267899
0.21110258583806113, -0.0015448143410301631, 33.890154440709225, 23.890154440709225, 0.28890154440709226, -0.005686527873334259
